Split,R2,MAE,RMSE,Spearman,Target,Target_column,Feature_set,Model
35,0.13250270263554975,0.054394687334656536,0.06746501234196622,0.6190476190476191,Pr,Pr_mean,core,RandomForest
36,0.46717360913773187,0.061320078538359954,0.07296301582104893,0.7142857142857144,Pr,Pr_mean,core,RandomForest
37,-2.227127578465795,0.07665526868386267,0.08864453710235366,-0.024096385542168672,Pr,Pr_mean,core,RandomForest
38,0.42193147710167145,0.0693288912037038,0.1071100165662187,0.5476190476190477,Pr,Pr_mean,core,RandomForest
39,0.41465491474623883,0.05102535340007204,0.055570244010395675,0.4761904761904762,Pr,Pr_mean,core,RandomForest
40,0.032949143250198376,0.06855540343915299,0.07451390805768401,0.8742671711966791,Pr,Pr_mean,core,RandomForest
41,-0.31039044914100544,0.0512853480489418,0.059888913692388066,0.19047619047619052,Pr,Pr_mean,core,RandomForest
42,0.4637370199712123,0.06606311111111075,0.1037722916912266,0.467074242146171,Pr,Pr_mean,core,RandomForest
43,0.31187852566580443,0.04727197371031769,0.06848082294243985,0.4047619047619048,Pr,Pr_mean,core,RandomForest
44,-0.3631965141566509,0.05927713508597869,0.06609730046198757,-0.04761904761904763,Pr,Pr_mean,core,RandomForest
45,0.6206572608981236,0.04095437797618999,0.04889200620193934,0.7857142857142858,Pr,Pr_mean,core,RandomForest
46,0.09680116316750587,0.057753198743386025,0.07195849372436072,-0.04761904761904763,Pr,Pr_mean,core,RandomForest
47,-0.042686652750892895,0.0729952321428571,0.08023392191690629,0.523809523809524,Pr,Pr_mean,core,RandomForest
48,-6.105322423019392,0.09643596924603152,0.10960480311581788,-0.6347419188140272,Pr,Pr_mean,core,RandomForest
49,0.5363483973775225,0.05979541633597872,0.06577310452053352,0.4523809523809524,Pr,Pr_mean,core,RandomForest
50,0.24487448640066,0.09046843865740765,0.12749517868185364,0.5476190476190477,Pr,Pr_mean,core,RandomForest
51,-0.2523539666824697,0.0450113530092594,0.051449829202361325,0.3333333333333334,Pr,Pr_mean,core,RandomForest
52,0.15164441044183785,0.0791261674933861,0.12277343769784928,0.6428571428571429,Pr,Pr_mean,core,RandomForest
53,0.6680834245882923,0.05617796461640204,0.06680651948033992,0.6904761904761906,Pr,Pr_mean,core,RandomForest
54,0.5602067937152998,0.03639340839947125,0.0466202869327307,0.8571428571428572,Pr,Pr_mean,core,RandomForest
55,-0.8906376131545704,0.06380095089285708,0.0853444866683137,-0.048192771084337345,Pr,Pr_mean,core,RandomForest
56,0.16417232141190108,0.05944863839285745,0.076249361263088,0.4285714285714286,Pr,Pr_mean,core,RandomForest
57,0.3140264787234368,0.04607801719576751,0.055971692428707163,0.8095238095238096,Pr,Pr_mean,core,RandomForest
58,0.396090421352738,0.0745732603715727,0.10758144199299871,0.9047619047619048,Pr,Pr_mean,core,RandomForest
59,0.15901998036143172,0.04789779199735436,0.05747117439915137,0.4285714285714286,Pr,Pr_mean,core,RandomForest
60,0.7307915415677849,0.04513362731481495,0.051920920583551196,0.4285714285714286,Pr,Pr_mean,core,RandomForest
61,0.1548536001798042,0.05746617651214535,0.07672721374541781,0.4761904761904762,Pr,Pr_mean,core,RandomForest
62,-1.3105590198738577,0.05896920667989408,0.06498973600380849,0.5269555552418339,Pr,Pr_mean,core,RandomForest
63,0.7190192406636791,0.027870635416666956,0.03391969876476501,0.8622909085775464,Pr,Pr_mean,core,RandomForest
64,-0.41893385973816044,0.05525757390873018,0.07155077474028694,0.6666666666666669,Pr,Pr_mean,core,RandomForest
65,0.34036133391530976,0.09532054265873026,0.13038974557935976,0.5476190476190477,Pr,Pr_mean,core,RandomForest
66,0.29634171408591026,0.05507482027116371,0.0705539129257035,0.29940656547831473,Pr,Pr_mean,core,RandomForest
67,0.39464994794947195,0.04611899751984136,0.057693303434625996,0.6467181814331598,Pr,Pr_mean,core,RandomForest
68,0.371644692473751,0.07142033564814788,0.1086590825859404,0.5000000000000001,Pr,Pr_mean,core,RandomForest
69,-1.7744006530650274,0.054845243220899204,0.0689135713621349,0.13173888881045848,Pr,Pr_mean,core,RandomForest
70,0.6116346937153723,0.06084606794131833,0.06376359769879493,0.9761904761904763,Pr,Pr_mean,core,RandomForest
71,0.23003183124763393,0.04686620866402136,0.06637724250743314,0.4285714285714286,Pr,Pr_mean,core,RandomForest
72,-0.10891585642821777,0.06039131894841261,0.06496976897514532,0.07319250547113999,Pr,Pr_mean,core,RandomForest
73,0.42733235007828596,0.0832344535383597,0.11207474767524749,0.30952380952380953,Pr,Pr_mean,core,RandomForest
74,0.6401466528619169,0.05023173991402109,0.0582275559627762,0.8095238095238096,Pr,Pr_mean,core,RandomForest
75,0.5378970686232045,0.04193213723544949,0.050021713761850495,0.6428571428571429,Pr,Pr_mean,core,RandomForest
76,0.6968524397905768,0.04115610714285706,0.05092379771468206,0.9047619047619048,Pr,Pr_mean,core,RandomForest
77,0.2737999709352784,0.0837318065476187,0.11710724144509595,0.4285714285714286,Pr,Pr_mean,core,RandomForest
78,-0.2601497524595837,0.03496959044312151,0.04288943460985323,0.4047619047619048,Pr,Pr_mean,core,RandomForest
79,0.06794221885081264,0.05789554580026415,0.0723719469212198,0.19047619047619052,Pr,Pr_mean,core,RandomForest
80,0.2841607035742818,0.05231863938492086,0.05981582214072495,0.523809523809524,Pr,Pr_mean,core,RandomForest
81,0.769273773080792,0.04141243237433899,0.05093243220983447,0.6666666666666669,Pr,Pr_mean,core,RandomForest
82,0.31649455378159574,0.08476554183201054,0.11486864517757386,0.14285714285714288,Pr,Pr_mean,core,RandomForest
83,-1.5234400406782878,0.07140627662037068,0.07969208425952003,0.5952380952380953,Pr,Pr_mean,core,RandomForest
84,0.09043983593812988,0.03832383002645469,0.06365915851994439,0.4523809523809524,Pr,Pr_mean,core,RandomForest
85,0.43145451256616973,0.05586877099867733,0.06134263043415083,0.4285714285714286,Pr,Pr_mean,core,RandomForest
86,0.04831980486783416,0.05102921957671995,0.060457843489913,0.880952380952381,Pr,Pr_mean,core,RandomForest
87,-1.4352669504857665,0.07207061931818187,0.08624135680812445,0.0,Pr,Pr_mean,core,RandomForest
88,0.4155612077990677,0.051389204199735736,0.05768039014151468,0.7619047619047621,Pr,Pr_mean,core,RandomForest
89,0.40186848632113903,0.07790646031746051,0.1136034072454271,0.8333333333333335,Pr,Pr_mean,core,RandomForest
90,0.6023398423005926,0.04093483730158763,0.05373624830014087,0.6227656561948945,Pr,Pr_mean,core,RandomForest
91,0.6231080225120196,0.06103814360870616,0.06791776008552868,0.4285714285714286,Pr,Pr_mean,core,RandomForest
92,-1.207168669323719,0.051900440641534276,0.0617236950637755,0.5000000000000001,Pr,Pr_mean,core,RandomForest
93,-0.05849916746535766,0.0587378956679894,0.07433358209796975,0.5476190476190477,Pr,Pr_mean,core,RandomForest
94,0.4229987469635751,0.0742688344907406,0.10780615287860419,0.7857142857142858,Pr,Pr_mean,core,RandomForest
95,0.23972491473222612,0.05218987698412729,0.06578326738731771,0.8095238095238096,Pr,Pr_mean,core,RandomForest
96,-0.519218513886214,0.07595370535714277,0.09299122562506125,-0.15569141404872364,Pr,Pr_mean,core,RandomForest
97,-0.4612301573872688,0.062173338293650654,0.06634173071340882,0.6666666666666669,Pr,Pr_mean,core,RandomForest
98,-0.08669518605637427,0.03640589533730147,0.04664585122260475,0.2142857142857143,Pr,Pr_mean,core,RandomForest
99,0.7225436601417536,0.03141336276455006,0.03514369866502021,0.7857142857142858,Pr,Pr_mean,core,RandomForest
100,0.09497885140779849,0.10962569131794121,0.141478710323549,0.8095238095238096,Pr,Pr_mean,core,RandomForest
1,0.34197759634007674,0.05026708011437038,0.06116792776619399,0.5000000000000001,Pr,Pr_mean,core,GradientBoosting
2,0.07880491707350878,0.07860318822771906,0.09331450327447849,0.6904761904761906,Pr,Pr_mean,core,GradientBoosting
3,0.35749647885133606,0.04835332150446675,0.07289096319902223,0.5000000000000001,Pr,Pr_mean,core,GradientBoosting
4,0.4566806774885712,0.08635299783748333,0.10890069759955218,0.27545404024004955,Pr,Pr_mean,core,GradientBoosting
5,-1.0715200019825977,0.04529802043890145,0.05595625508374106,-0.09523809523809526,Pr,Pr_mean,core,GradientBoosting
6,0.11537473637704099,0.05335367205433404,0.06259827762092265,0.5180722891566265,Pr,Pr_mean,core,GradientBoosting
7,0.35947533831578127,0.08334864847978894,0.1260706500961621,0.6826469692905576,Pr,Pr_mean,core,GradientBoosting
8,0.5993039324654081,0.030348525356344955,0.043108258215016064,0.8862434338158116,Pr,Pr_mean,core,GradientBoosting
9,0.2548283897389403,0.0519146247335341,0.060526343732622126,0.7857142857142858,Pr,Pr_mean,core,GradientBoosting
10,0.35171838062663396,0.032097381826217894,0.03725765716578564,0.6107893935757621,Pr,Pr_mean,core,GradientBoosting
11,-0.000668273882711734,0.05355567587529582,0.08238866740582322,0.1666666666666667,Pr,Pr_mean,core,GradientBoosting
12,0.454835310882717,0.07956430660144696,0.11115932794144945,0.7563225565351133,Pr,Pr_mean,core,GradientBoosting
13,0.21969177285794605,0.040395457469351,0.05884401208230846,0.8434347122457898,Pr,Pr_mean,core,GradientBoosting
14,0.5126267051290073,0.042795973095427375,0.050729135859334605,0.7185757571479554,Pr,Pr_mean,core,GradientBoosting
15,-6.593161257481507,0.06263270026632776,0.07470273724349279,0.2380952380952381,Pr,Pr_mean,core,GradientBoosting
16,0.4547377277036503,0.07367020511539256,0.11287123936874326,0.4761904761904762,Pr,Pr_mean,core,GradientBoosting
17,0.3953081577203146,0.04780030574222374,0.05883300301173796,0.6428571428571429,Pr,Pr_mean,core,GradientBoosting
18,0.22159886341704527,0.060894329158044894,0.06696098105975005,0.5000000000000001,Pr,Pr_mean,core,GradientBoosting
19,0.32785137741503234,0.048689216594235474,0.06557364391149607,0.8024095954818835,Pr,Pr_mean,core,GradientBoosting
20,-0.013748068955638182,0.04664559807457659,0.06138486435847283,0.5855400437691199,Pr,Pr_mean,core,GradientBoosting
21,-1.5703127038152633,0.06459995299614923,0.07482931394354458,0.6904761904761906,Pr,Pr_mean,core,GradientBoosting
22,0.4372888914619386,0.04851589143984267,0.059905676648390235,0.790433332862751,Pr,Pr_mean,core,GradientBoosting
23,0.3415858574249798,0.05120492540119688,0.05815130166540895,0.4285714285714286,Pr,Pr_mean,core,GradientBoosting
24,0.5510015144259386,0.0593509922021524,0.09501865993129596,0.9880235200593538,Pr,Pr_mean,core,GradientBoosting
25,0.1435591551221409,0.06392729450062351,0.08104347499563613,0.4047619047619048,Pr,Pr_mean,core,GradientBoosting
26,-0.40675675284817703,0.05710773584154524,0.07041824785872461,0.4761904761904762,Pr,Pr_mean,core,GradientBoosting
27,-1.1852838326876203,0.06410287784446589,0.06941184718848817,0.790433332862751,Pr,Pr_mean,core,GradientBoosting
28,0.4467725009701595,0.06398422883718913,0.08438912673690661,0.8095238095238096,Pr,Pr_mean,core,GradientBoosting
29,0.2580140093781408,0.07542891743620635,0.11198495366061878,0.38324040381224284,Pr,Pr_mean,core,GradientBoosting
30,0.4621517606894716,0.042857920151348594,0.05171216327264789,0.203596464525254,Pr,Pr_mean,core,GradientBoosting
31,-0.4903826935291207,0.05091827010142516,0.07415555538549168,0.13855421686746988,Pr,Pr_mean,core,GradientBoosting
32,-3.201174658071875,0.0796276855672096,0.09008527389265247,0.814385858101016,Pr,Pr_mean,core,GradientBoosting
33,0.7964230343602812,0.03357971102773545,0.03985353566537101,0.7065994945288228,Pr,Pr_mean,core,GradientBoosting
34,0.6318177381180792,0.06573674967253608,0.09987653929179993,0.8263621207201486,Pr,Pr_mean,core,GradientBoosting
35,-0.6955986827676541,0.07999439784501962,0.09432049562572159,0.5952380952380953,Pr,Pr_mean,core,GradientBoosting
36,0.5736775596317063,0.05607066460040103,0.06526479971875893,0.8263621207201486,Pr,Pr_mean,core,GradientBoosting
37,-1.2962382343722498,0.04432271554630034,0.07477430431509731,0.07878932580439521,Pr,Pr_mean,core,GradientBoosting
38,0.5102151814123705,0.06526309068848929,0.09859231981300202,0.6904761904761906,Pr,Pr_mean,core,GradientBoosting
39,0.38936834710338564,0.04953823027182948,0.05675785472243577,0.3571428571428572,Pr,Pr_mean,core,GradientBoosting
40,0.5746435034135451,0.046662339573522726,0.04941846137984398,0.6467181814331598,Pr,Pr_mean,core,GradientBoosting
41,-0.7053360705566267,0.05804780555223912,0.06832050458132027,-0.07142857142857144,Pr,Pr_mean,core,GradientBoosting
42,0.5528766015999655,0.05396436604593319,0.09475588623915661,0.7545045450053531,Pr,Pr_mean,core,GradientBoosting
43,-0.012902566448332209,0.06162063301078374,0.08308454595509074,0.4047619047619048,Pr,Pr_mean,core,GradientBoosting
44,0.07300265157316965,0.0438718115408033,0.05450592759238089,0.7065994945288228,Pr,Pr_mean,core,GradientBoosting
45,0.3110262491961471,0.04854692239530896,0.06589057664560602,0.8263621207201486,Pr,Pr_mean,core,GradientBoosting
46,-0.05566682132422729,0.0545372680832132,0.07779538155866136,0.2142857142857143,Pr,Pr_mean,core,GradientBoosting
47,0.18831822501880702,0.0629258839804097,0.07079034219879819,0.6904761904761906,Pr,Pr_mean,core,GradientBoosting
48,-2.4063275750427704,0.0697692176961651,0.07588936107014747,0.132539740495767,Pr,Pr_mean,core,GradientBoosting
49,0.6192834362230503,0.05097434775661726,0.05960097229341842,0.7619047619047621,Pr,Pr_mean,core,GradientBoosting
50,0.26164175658351985,0.0874962314150428,0.12607174202549912,0.5904042985720529,Pr,Pr_mean,core,GradientBoosting
51,-0.45984942051114697,0.04633286991830002,0.05554876661111977,0.4047619047619048,Pr,Pr_mean,core,GradientBoosting
52,0.11386764944482464,0.07993682642391922,0.12547717995039895,0.6190476190476191,Pr,Pr_mean,core,GradientBoosting
53,0.7124566448825346,0.052188845969887696,0.0621807625533981,0.6666666666666669,Pr,Pr_mean,core,GradientBoosting
54,0.27285755645818865,0.0457670953583922,0.05994603068079614,0.7142857142857144,Pr,Pr_mean,core,GradientBoosting
55,-0.9534839179019394,0.06095366505828276,0.0867513503855543,-0.2515015150017844,Pr,Pr_mean,core,GradientBoosting
56,0.04472435584593637,0.05882371117762669,0.08151587376706397,0.3333333333333334,Pr,Pr_mean,core,GradientBoosting
57,0.021223641401696303,0.06066725026027048,0.0668584799134549,0.7380952380952381,Pr,Pr_mean,core,GradientBoosting
58,0.48331093355070154,0.07205749421941109,0.0995098422919438,0.8982196964349441,Pr,Pr_mean,core,GradientBoosting
59,0.2477336536486342,0.044804349705811417,0.054355444263967975,0.5476190476190477,Pr,Pr_mean,core,GradientBoosting
60,0.6252692446076165,0.05609486740090161,0.06125727913189115,0.4047619047619048,Pr,Pr_mean,core,GradientBoosting
61,-0.019851781020038928,0.06937532174618624,0.08428532854807093,0.4285714285714286,Pr,Pr_mean,core,GradientBoosting
62,-0.7862664978944818,0.049850721724821856,0.057142516988115594,0.4999999999999999,Pr,Pr_mean,core,GradientBoosting
63,0.8641147935241017,0.01804174887279396,0.023588470684153838,0.7142857142857144,Pr,Pr_mean,core,GradientBoosting
64,0.052028279208235606,0.04195235372484668,0.05848317679997117,0.8571428571428572,Pr,Pr_mean,core,GradientBoosting
65,0.32277936890280723,0.10040484463723706,0.1321160180281316,0.730552019767088,Pr,Pr_mean,core,GradientBoosting
66,0.22726038609386068,0.044901501482289274,0.07393614281037053,0.2515015150017844,Pr,Pr_mean,core,GradientBoosting
67,0.2774255742357489,0.04920134856939602,0.06303233678093122,0.7425282823862205,Pr,Pr_mean,core,GradientBoosting
68,0.3902634930720399,0.0739070757880794,0.10703713825199349,0.5476190476190477,Pr,Pr_mean,core,GradientBoosting
69,-0.9060035286065313,0.04360545439515118,0.05711918714488354,-0.023809523809523815,Pr,Pr_mean,core,GradientBoosting
70,0.49678154303731115,0.06655428355667137,0.07258232585101133,0.880952380952381,Pr,Pr_mean,core,GradientBoosting
71,-0.08664917135731542,0.05168887633512864,0.07885468433711527,0.5952380952380953,Pr,Pr_mean,core,GradientBoosting
72,0.30714203753152713,0.043955442804859635,0.05135516535101975,0.9271050693011065,Pr,Pr_mean,core,GradientBoosting
73,0.5085356755372656,0.07803554421527091,0.10382512040293765,0.4910267673844361,Pr,Pr_mean,core,GradientBoosting
74,0.43560416283958636,0.0647554191065704,0.07292185186050973,0.7784570702436182,Pr,Pr_mean,core,GradientBoosting
75,0.554729242109055,0.039875173179219583,0.04910223860772536,0.5389318178609664,Pr,Pr_mean,core,GradientBoosting
76,0.6244080174959595,0.041790194706831804,0.056682879220345504,0.934148484292342,Pr,Pr_mean,core,GradientBoosting
77,0.36263454331896805,0.08731808347789646,0.10971092611065278,0.4761904761904762,Pr,Pr_mean,core,GradientBoosting
78,0.2040779392176394,0.02669910395158591,0.03408588018853335,0.8434347122457898,Pr,Pr_mean,core,GradientBoosting
79,-0.3303089525983698,0.063181575786847,0.08646196365527754,0.3571428571428572,Pr,Pr_mean,core,GradientBoosting
80,-0.6775692329465757,0.08014737886913087,0.09156901335362286,0.3333333333333334,Pr,Pr_mean,core,GradientBoosting
81,0.42780928551074404,0.07058854403900805,0.08020775056490068,0.8383383833392813,Pr,Pr_mean,core,GradientBoosting
82,0.32073971042370886,0.07872980892245897,0.11451137303438329,0.4047619047619048,Pr,Pr_mean,core,GradientBoosting
83,-1.0743299656796568,0.06545744693283695,0.07225328732811094,0.6428571428571429,Pr,Pr_mean,core,GradientBoosting
84,-0.14816535544767095,0.04508192527653904,0.07152327579789941,0.4047619047619048,Pr,Pr_mean,core,GradientBoosting
85,0.48389871461329415,0.052249608136134676,0.05844498573301147,0.261904761904762,Pr,Pr_mean,core,GradientBoosting
86,-0.23868977088712295,0.05325371472100705,0.06897447631556942,0.6586944440522925,Pr,Pr_mean,core,GradientBoosting
87,-2.3687313866417488,0.08524947403316797,0.10143211577108754,0.023809523809523815,Pr,Pr_mean,core,GradientBoosting
88,0.3605931128143055,0.051801382864264334,0.0603319450548042,0.7142857142857144,Pr,Pr_mean,core,GradientBoosting
89,0.48427796877540386,0.07557936898422865,0.10548746530856308,0.8503146459584139,Pr,Pr_mean,core,GradientBoosting
90,0.7411976079302673,0.034942713327038605,0.043350633154140436,0.5748606057183643,Pr,Pr_mean,core,GradientBoosting
91,0.7432352145142768,0.04861420064700815,0.056058650476159155,0.7142857142857144,Pr,Pr_mean,core,GradientBoosting
92,-1.6032883581644604,0.0559233051222844,0.06703402450141294,0.3333333333333334,Pr,Pr_mean,core,GradientBoosting
93,-0.13289200245355381,0.05175882061569492,0.07690136645645719,0.5422080293008649,Pr,Pr_mean,core,GradientBoosting
94,0.40472691602859423,0.07223360769564373,0.10949979170581378,0.7857142857142858,Pr,Pr_mean,core,GradientBoosting
95,0.041881704505749795,0.05704875669148329,0.07384815133474772,0.880952380952381,Pr,Pr_mean,core,GradientBoosting
96,-0.3502406361361665,0.06463456343205133,0.08766726072700753,0.2515015150017844,Pr,Pr_mean,core,GradientBoosting
97,-0.3556587700723879,0.05880987722800464,0.06390026772602779,0.6347419188140272,Pr,Pr_mean,core,GradientBoosting
98,-0.3076807874321177,0.038131444014933125,0.051169364434551654,0.38095238095238104,Pr,Pr_mean,core,GradientBoosting
99,0.5400291390144815,0.03437179932226894,0.04524965789371479,0.6904761904761906,Pr,Pr_mean,core,GradientBoosting
100,0.19223994260214738,0.10292953366041,0.13366044889274548,0.8503146459584139,Pr,Pr_mean,core,GradientBoosting
1,0.3574119608894005,0.049177094817161565,0.06044630336408398,0.5868368683374969,Pr,Pr_mean,core,XGBoost
2,0.09074460061297851,0.07831583440303802,0.0927078025988418,0.6904761904761906,Pr,Pr_mean,core,XGBoost
3,0.1514522588885655,0.05534350603818891,0.08376721445825276,0.4047619047619048,Pr,Pr_mean,core,XGBoost
4,0.5525064276451026,0.0771148036122322,0.09883175044076674,0.5904042985720529,Pr,Pr_mean,core,XGBoost
